year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2025,5,G4,Allegiant Air,SAV,"Savannah, GA: Savannah/Hilton Head International",105,18,4.61,3,0.16,0,10.23,0,1,3550,593,1073,21,0,1863
2025,5,G4,Allegiant Air,SBN,"South Bend, IN: South Bend International",97,25,11.28,4.42,7.07,0,2.22,1,0,1396,734,242,338,0,82
2025,5,G4,Allegiant Air,SCK,"Stockton, CA: Stockton Metro",47,7,1.87,0.39,2.06,0,2.67,0,0,279,52,45,48,0,134
2025,5,G4,Allegiant Air,SDF,"Louisville, KY: Louisville Muhammad Ali International",73,17,5.03,2.75,1.59,0,7.62,0,0,1658,570,377,77,0,634
2025,5,G4,Allegiant Air,SFB,"Sanford, FL: Orlando Sanford International",881,344,53.67,30.29,61.65,0.04,198.35,3,1,31664,6442,5775,3294,7,16146
2025,5,G4,Allegiant Air,SGF,"Springfield, MO: Springfield-Branson National",95,16,4.43,1.74,6.01,0,3.82,0,2,817,225,103,223,0,266
2025,5,G4,Allegiant Air,SHV,"Shreveport, LA: Shreveport Regional",16,1,0.94,0,0.06,0,0,0,0,16,15,0,1,0,0
2025,5,G4,Allegiant Air,SMX,"Santa Maria, CA: Santa Maria Public/Capt. G. Allan Hancock Field",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5,G4,Allegiant Air,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",106,19,7.41,2.77,2.97,0,5.85,0,0,4264,3330,262,116,0,556
2025,5,G4,Allegiant Air,SPI,"Springfield, IL: Abraham Lincoln Capital",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5,G4,Allegiant Air,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",283,42,9.69,0,16.52,0,15.79,0,0,2410,647,0,907,0,856
2025,5,G4,Allegiant Air,STC,"St. Cloud, MN: St. Cloud Regional",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5,G4,Allegiant Air,SWF,"Newburgh/Poughkeepsie, NY: New York Stewart International",51,9,4.68,2.01,0.86,0,1.45,0,0,760,197,488,28,0,47
2025,5,G4,Allegiant Air,SYR,"Syracuse, NY: Syracuse Hancock International",68,11,5.37,0.98,2.07,0,2.57,0,0,360,165,65,63,0,67
2025,5,G4,Allegiant Air,TOL,"Toledo, OH: Eugene F Kranz Toledo Express",38,7,2.21,1.73,1.59,0,1.47,0,0,507,141,234,50,0,82
2025,5,G4,Allegiant Air,TRI,"Bristol/Johnson City/Kingsport, TN: Tri Cities",19,9,2.85,0.04,2.75,0,3.36,0,0,334,109,1,111,0,113
2025,5,G4,Allegiant Air,TUL,"Tulsa, OK: Tulsa International",39,10,3.4,0.96,3.18,0,2.46,0,1,569,262,71,92,0,144
2025,5,G4,Allegiant Air,TVC,"Traverse City, MI: Cherry Capital",35,6,3.56,0,1.2,0,1.23,0,1,336,249,0,48,0,39
2025,5,G4,Allegiant Air,TYS,"Knoxville, TN: McGhee Tyson",276,92,15.72,7.11,21.17,0,48,0,1,9632,3279,696,1129,0,4528
2025,5,G4,Allegiant Air,USA,"Concord, NC: Concord Padgett Regional",65,25,3.51,2.86,4.22,0,14.42,0,0,1569,147,235,193,0,994
2025,5,G4,Allegiant Air,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",320,82,16.6,7.4,10.32,0.22,47.46,0,2,8483,2044,1598,419,4,4418
2025,5,G4,Allegiant Air,XNA,"Fayetteville, AR: Northwest Arkansas National",92,21,4.61,3.79,8.22,0.38,4,0,1,1082,227,208,347,16,284
2025,5,G7,GoJet Airlines LLC d/b/a United Express,ABE,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",62,12,4.18,0,4.9,0,2.92,0,0,1585,227,0,1024,0,334
2025,5,G7,GoJet Airlines LLC d/b/a United Express,AVL,"Asheville, NC: Asheville Regional",50,10,1.78,0,6,0,2.22,5,0,582,127,0,180,0,275
2025,5,G7,GoJet Airlines LLC d/b/a United Express,AVP,"Scranton/Wilkes-Barre, PA: Wilkes Barre Scranton International",62,13,1.88,0,6.31,0,4.8,0,0,798,112,0,233,0,453
2025,5,G7,GoJet Airlines LLC d/b/a United Express,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",62,14,3.4,1.04,2.31,0,7.26,0,0,1321,168,38,171,0,944
2025,5,G7,GoJet Airlines LLC d/b/a United Express,BTV,"Burlington, VT: Burlington International",41,14,5.72,0.22,6.66,0,1.4,1,0,776,355,24,291,0,106
2025,5,G7,GoJet Airlines LLC d/b/a United Express,BUF,"Buffalo, NY: Buffalo Niagara International",77,17,4.75,0,2.31,0,9.94,5,0,1795,227,0,141,0,1427
2025,5,G7,GoJet Airlines LLC d/b/a United Express,CAE,"Columbia, SC: Columbia Metropolitan",62,19,7.39,0,6.59,0,5.02,0,0,1467,463,0,180,0,824
2025,5,G7,GoJet Airlines LLC d/b/a United Express,CHA,"Chattanooga, TN: Lovell Field",81,22,7.67,0.8,5.42,0,8.11,0,0,1493,310,91,184,0,908
2025,5,G7,GoJet Airlines LLC d/b/a United Express,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",74,12,4.61,0,3.05,0,4.34,0,0,769,248,0,105,0,416
2025,5,G7,GoJet Airlines LLC d/b/a United Express,CLT,"Charlotte, NC: Charlotte Douglas International",7,3,0.45,0,1.76,0,0.79,0,0,173,26,0,71,0,76
2025,5,G7,GoJet Airlines LLC d/b/a United Express,CMH,"Columbus, OH: John Glenn Columbus International",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5,G7,GoJet Airlines LLC d/b/a United Express,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",102,46,10.37,1.65,21,0,12.98,3,1,4406,1468,353,765,0,1820
2025,5,G7,GoJet Airlines LLC d/b/a United Express,DAY,"Dayton, OH: James M Cox/Dayton International",74,11,1.48,0,4.63,0,4.89,0,0,1356,88,0,96,0,1172
2025,5,G7,GoJet Airlines LLC d/b/a United Express,DCA,"Washington, DC: Ronald Reagan Washington National",174,51,11.42,1,16.57,0,22,31,0,5387,941,104,1144,0,3198
2025,5,G7,GoJet Airlines LLC d/b/a United Express,DSM,"Des Moines, IA: Des Moines International",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5,G7,GoJet Airlines LLC d/b/a United Express,DTW,"Detroit, MI: Detroit Metro Wayne County",11,1,0.59,0,0.41,0,0,4,0,79,47,0,32,0,0
2025,5,G7,GoJet Airlines LLC d/b/a United Express,EWR,"Newark, NJ: Newark Liberty International",443,180,16.02,2.93,127.86,0,33.19,74,1,26774,3629,1065,16950,0,5130
2025,5,G7,GoJet Airlines LLC d/b/a United Express,FSD,"Sioux Falls, SD: Joe Foss Field",63,11,3.02,0.73,2.41,0,4.84,0,0,1074,233,176,128,0,537
2025,5,G7,GoJet Airlines LLC d/b/a United Express,GRB,"Green Bay, WI: Green Bay Austin Straubel International",44,15,4.08,0.74,3.75,0,6.44,0,0,1668,981,66,130,0,491
2025,5,G7,GoJet Airlines LLC d/b/a United Express,GRR,"Grand Rapids, MI: Gerald R. Ford International",29,11,2.79,0,1,0,7.21,0,0,805,114,0,15,0,676
2025,5,G7,GoJet Airlines LLC d/b/a United Express,GSO,"Greensboro/High Point, NC: Piedmont Triad International",101,26,5.77,0.96,6.21,0,13.06,11,0,2632,385,846,301,0,1100
2025,5,G7,GoJet Airlines LLC d/b/a United Express,GSP,"Greer, SC: Greenville-Spartanburg International",43,6,0.9,0,2,0,3.1,0,0,589,122,0,41,0,426
2025,5,G7,GoJet Airlines LLC d/b/a United Express,IAD,"Washington, DC: Washington Dulles International",527,112,26.1,0.7,33.71,0,51.49,5,1,9359,1991,104,1517,0,5747
2025,5,G7,GoJet Airlines LLC d/b/a United Express,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",26,5,1.52,1,0.14,0,2.35,0,0,496,58,207,19,0,212
2025,5,G7,GoJet Airlines LLC d/b/a United Express,ILM,"Wilmington, NC: Wilmington International",3,1,0.48,0,0,0,0.52,0,0,46,22,0,0,0,24
2025,5,G7,GoJet Airlines LLC d/b/a United Express,IND,"Indianapolis, IN: Indianapolis International",9,1,0.05,0,0,0,0.95,0,0,77,4,0,0,0,73
2025,5,G7,GoJet Airlines LLC d/b/a United Express,LEX,"Lexington, KY: Blue Grass",83,17,2.93,0.75,1.62,0,11.7,0,0,2058,294,613,96,0,1055
2025,5,G7,GoJet Airlines LLC d/b/a United Express,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",83,16,3.97,1.33,2.43,0,8.27,0,0,1307,326,145,99,0,737
2025,5,G7,GoJet Airlines LLC d/b/a United Express,MDT,"Harrisburg, PA: Harrisburg International",20,4,0.1,0,2,0,1.9,0,0,164,4,0,52,0,108
2025,5,G7,GoJet Airlines LLC d/b/a United Express,MEM,"Memphis, TN: Memphis International",28,3,2.38,0,0.62,0,0,0,0,139,118,0,21,0,0
2025,5,G7,GoJet Airlines LLC d/b/a United Express,MLI,"Moline, IL: Quad Cities International",19,4,3.5,0,0.39,0,0.11,0,0,109,99,0,8,0,2
2025,5,G7,GoJet Airlines LLC d/b/a United Express,MSN,"Madison, WI: Dane County Regional-Truax Field",104,17,5.82,0,3.39,0,7.79,0,1,909,374,0,80,0,455
2025,5,G7,GoJet Airlines LLC d/b/a United Express,OMA,"Omaha, NE: Eppley Airfield",4,1,0,0,0,0,1,0,0,38,0,0,0,0,38
2025,5,G7,GoJet Airlines LLC d/b/a United Express,ORD,"Chicago, IL: Chicago O'Hare International",1925,395,97.22,11.18,164.09,0,122.51,1,6,33772,8044,2446,9169,0,14113
2025,5,G7,GoJet Airlines LLC d/b/a United Express,ORF,"Norfolk, VA: Norfolk International",71,18,3.27,1.31,6.72,0,6.7,3,0,1047,134,66,236,0,611
2025,5,G7,GoJet Airlines LLC d/b/a United Express,PHL,"Philadelphia, PA: Philadelphia International",65,25,3.27,4,15.21,0,2.52,0,0,2940,300,684,1870,0,86
2025,5,G7,GoJet Airlines LLC d/b/a United Express,PIT,"Pittsburgh, PA: Pittsburgh International",19,4,0.31,0,2.2,0,1.5,1,0,735,75,0,385,0,275
2025,5,G7,GoJet Airlines LLC d/b/a United Express,PVD,"Providence, RI: Rhode Island Tf Green International",13,4,1.88,0,1.12,0,1,0,0,261,58,0,82,0,121
2025,5,G7,GoJet Airlines LLC d/b/a United Express,PWM,"Portland, ME: Portland International Jetport",8,2,1,0,1,0,0,1,0,51,20,0,31,0,0
2025,5,G7,GoJet Airlines LLC d/b/a United Express,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",3,1,1,0,0,0,0,0,0,40,40,0,0,0,0
2025,5,G7,GoJet Airlines LLC d/b/a United Express,RIC,"Richmond, VA: Richmond International",222,63,14.25,1.91,19.03,0,27.82,12,0,7655,2208,251,918,0,4278
2025,5,G7,GoJet Airlines LLC d/b/a United Express,ROA,"Roanoke, VA: Roanoke Blacksburg Regional",61,11,4.01,0.87,4.19,0,1.92,0,0,2422,1674,188,109,0,451
2025,5,G7,GoJet Airlines LLC d/b/a United Express,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",86,19,6.4,1,5.36,0,6.24,0,0,924,334,97,150,0,343
2025,5,G7,GoJet Airlines LLC d/b/a United Express,SCE,"State College, PA: University Park",73,13,4.63,0,2.48,0,5.89,1,0,1812,1060,0,45,0,707
2025,5,G7,GoJet Airlines LLC d/b/a United Express,SDF,"Louisville, KY: Louisville Muhammad Ali International",14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5,G7,GoJet Airlines LLC d/b/a United Express,SGF,"Springfield, MO: Springfield-Branson National",88,16,5.67,0.74,2.73,0,6.86,0,0,1246,291,29,97,0,829
2025,5,G7,GoJet Airlines LLC d/b/a United Express,STL,"St. Louis, MO: St Louis Lambert International",187,47,17.61,2.96,9.27,0,17.17,0,1,4799,2015,516,363,0,1905
2025,5,G7,GoJet Airlines LLC d/b/a United Express,SYR,"Syracuse, NY: Syracuse Hancock International",89,25,6.47,0,7.79,0,10.74,0,0,2421,535,0,303,0,1583
2025,5,G7,GoJet Airlines LLC d/b/a United Express,TUL,"Tulsa, OK: Tulsa International",61,20,6.94,2.06,3.87,0,7.13,0,0,1951,271,681,154,0,845
2025,5,G7,GoJet Airlines LLC d/b/a United Express,TVC,"Traverse City, MI: Cherry Capital",103,10,5.47,0,0.21,0,4.32,0,0,698,243,0,4,0,451
2025,5,G7,GoJet Airlines LLC d/b/a United Express,TYS,"Knoxville, TN: McGhee Tyson",23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5,G7,GoJet Airlines LLC d/b/a United Express,XNA,"Fayetteville, AR: Northwest Arkansas National",90,14,4.48,0.93,3.78,0,4.81,0,0,1435,163,709,149,0,414
2025,5,HA,Hawaiian Airlines Network,BOS,"Boston, MA: Logan International",20,9,7.85,0,0,0.76,0.39,0,0,305,285,0,0,13,7
2025,5,HA,Hawaiian Airlines Network,HNL,"Honolulu, HI: Daniel K Inouye International",2817,318,183.77,1,10.67,2,120.56,14,0,16797,9927,36,252,61,6521
2025,5,HA,Hawaiian Airlines Network,ITO,"Hilo, HI: Hilo International",412,24,14.68,0,0,0,9.32,0,1,858,450,0,0,0,408
2025,5,HA,Hawaiian Airlines Network,JFK,"New York, NY: John F. Kennedy International",31,12,10.75,1,0,0,0.25,0,0,516,472,26,0,0,18
2025,5,HA,Hawaiian Airlines Network,KOA,"Kona, HI: Ellison Onizuka Kona International at Keahole",667,45,28.71,0,0,0,16.29,1,0,2198,1625,0,0,0,573
2025,5,HA,Hawaiian Airlines Network,LAS,"Las Vegas, NV: Harry Reid International",124,32,23.76,0,1,0.11,7.12,0,0,1935,1441,0,26,8,460
2025,5,HA,Hawaiian Airlines Network,LAX,"Los Angeles, CA: Los Angeles International",217,90,73.16,0,0,0.5,16.35,0,0,4560,3864,0,0,20,676
2025,5,HA,Hawaiian Airlines Network,LGB,"Long Beach, CA: Long Beach Airport",62,12,7.2,0,0.27,0,4.53,0,0,474,228,0,12,0,234
2025,5,HA,Hawaiian Airlines Network,LIH,"Lihue, HI: Lihue Airport",751,50,34.03,0,0,0,15.97,5,0,2622,1481,0,0,0,1141
2025,5,HA,Hawaiian Airlines Network,OAK,"Oakland, CA: Metro Oakland International",92,19,13.53,0,0,0,5.47,1,0,763,576,0,0,0,187
2025,5,HA,Hawaiian Airlines Network,OGG,"Kahului, HI: Kahului Airport",1161,92,66.06,2.22,2.39,1.13,20.21,2,3,4291,3436,59,77,29,690
2025,5,HA,Hawaiian Airlines Network,ONT,"Ontario, CA: Ontario International",31,12,11.5,0,0,0,0.5,0,0,386,372,0,0,0,14
2025,5,HA,Hawaiian Airlines Network,PDX,"Portland, OR: Portland International",62,13,10.73,0,0,0,2.27,0,0,437,357,0,0,0,80
2025,5,HA,Hawaiian Airlines Network,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",31,4,4,0,0,0,0,0,0,225,225,0,0,0,0
2025,5,HA,Hawaiian Airlines Network,PPG,"Pago Pago, TT: Pago Pago International",10,4,2.13,0.79,0,0,1.08,0,0,149,66,62,0,0,21
2025,5,HA,Hawaiian Airlines Network,SAN,"San Diego, CA: San Diego International",62,20,18.82,0,0,0,1.18,0,0,1012,936,0,0,0,76
2025,5,HA,Hawaiian Airlines Network,SEA,"Seattle, WA: Seattle/Tacoma International",156,50,43.72,0,0,0.47,5.81,0,0,1771,1374,0,0,7,390
2025,5,HA,Hawaiian Airlines Network,SFO,"San Francisco, CA: San Francisco International",93,23,19.26,0,0,0,3.74,0,0,1296,1025,0,0,0,271
2025,5,HA,Hawaiian Airlines Network,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",62,17,14.52,0,0,0,2.48,0,0,499,378,0,0,0,121
2025,5,HA,Hawaiian Airlines Network,SLC,"Salt Lake City, UT: Salt Lake City International",31,6,6,0,0,0,0,0,0,935,935,0,0,0,0
2025,5,HA,Hawaiian Airlines Network,SMF,"Sacramento, CA: Sacramento International",93,19,15.94,0,0,0,3.06,0,0,1228,1016,0,0,0,212
2025,5,MQ,Envoy Air,ABI,"Abilene, TX: Abilene Regional",151,38,6.05,4.63,12.77,0.57,13.99,7,1,1916,318,251,491,13,843
2025,5,MQ,Envoy Air,ABQ,"Albuquerque, NM: Albuquerque International Sunport",35,8,1.96,0,2.5,0,3.54,3,0,234,103,0,59,0,72
2025,5,MQ,Envoy Air,AGS,"Augusta, GA: Augusta Regional at Bush Field",4,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2025,5,MQ,Envoy Air,ALB,"Albany, NY: Albany International",62,15,2.27,0,4.65,0,8.08,3,0,916,137,0,256,0,523
2025,5,MQ,Envoy Air,AMA,"Amarillo, TX: Rick Husband Amarillo International",153,35,7.48,4.73,9.44,0,13.35,7,0,1862,186,350,519,0,807
2025,5,MQ,Envoy Air,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",105,19,1.86,0.6,13.76,0,2.78,1,0,923,128,15,710,0,70
2025,5,MQ,Envoy Air,ATW,"Appleton, WI: Appleton International",155,37,11.22,1,6.81,0,17.97,1,0,2591,824,91,166,0,1510
2025,5,MQ,Envoy Air,AUS,"Austin, TX: Austin - Bergstrom International",92,18,4.15,0,10.87,0,2.99,5,0,849,228,0,452,0,169
2025,5,MQ,Envoy Air,AVL,"Asheville, NC: Asheville Regional",139,28,3.89,2.52,7.82,0,13.77,3,0,2190,122,1170,233,0,665
2025,5,MQ,Envoy Air,BDL,"Hartford, CT: Bradley International",94,17,5.54,0,7.08,0,4.38,1,0,661,185,0,234,0,242
2025,5,MQ,Envoy Air,BFL,"Bakersfield, CA: Meadows Field",53,7,3.9,0,1.24,0,1.85,0,0,366,202,0,31,0,133
2025,5,MQ,Envoy Air,BGR,"Bangor, ME: Bangor International",14,2,0,0,1,0,1,0,0,33,0,0,17,0,16
2025,5,MQ,Envoy Air,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",201,32,6.09,2.62,17.14,0,6.15,5,0,1505,326,151,703,0,325
2025,5,MQ,Envoy Air,BIL,"Billings, MT: Billings Logan International",62,17,1.26,3.95,3.26,0,8.53,0,0,1149,30,327,241,0,551
2025,5,MQ,Envoy Air,BIS,"Bismarck/Mandan, ND: Bismarck Municipal",62,18,3.15,2.53,4,0,8.32,0,0,1244,186,274,157,0,627
2025,5,MQ,Envoy Air,BMI,"Bloomington/Normal, IL: Central Il Regional Airport at Bloomington",150,27,8.7,0.74,5.78,0,11.78,1,0,1542,339,43,256,0,904
2025,5,MQ,Envoy Air,BNA,"Nashville, TN: Nashville International",127,32,6.48,1.05,12.21,0,12.27,1,0,1988,466,93,516,0,913
2025,5,MQ,Envoy Air,BOI,"Boise, ID: Boise Air Terminal",26,3,0.91,0,1.09,0,1,0,0,91,31,0,22,0,38
2025,5,MQ,Envoy Air,BOS,"Boston, MA: Logan International",149,42,5.34,10.63,17.22,0,8.82,0,0,2964,286,806,929,0,943
2025,5,MQ,Envoy Air,BRO,"Brownsville, TX: Brownsville South Padre Island International",70,16,4.24,1.43,3.15,0,7.18,2,0,885,170,79,124,0,512
2025,5,MQ,Envoy Air,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",98,22,3.59,3.56,6.46,0,8.39,3,2,1294,108,243,203,0,740
2025,5,MQ,Envoy Air,BUF,"Buffalo, NY: Buffalo Niagara International",140,19,2.94,2.3,7.01,0,6.75,0,1,878,82,291,198,0,307
2025,5,MQ,Envoy Air,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",87,22,6.85,0.07,11.21,0,3.86,0,1,856,216,4,385,0,251
2025,5,MQ,Envoy Air,CAE,"Columbia, SC: Columbia Metropolitan",20,6,1.75,0,2.82,0,1.43,0,1,162,56,0,69,0,37
2025,5,MQ,Envoy Air,CHA,"Chattanooga, TN: Lovell Field",62,14,1.91,3.05,3.43,0,5.6,1,0,1029,75,211,249,0,494
2025,5,MQ,Envoy Air,CHS,"Charleston, SC: Charleston AFB/International",58,15,4.52,0,8.05,0,2.43,0,0,470,168,0,212,0,90
2025,5,MQ,Envoy Air,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",191,35,9.27,0.31,15.59,0,9.84,5,0,1283,392,35,455,0,401
2025,5,MQ,Envoy Air,CLD,"Carlsbad, CA: McClellan-Palomar",62,6,3.51,0,1,0,1.49,0,0,262,121,0,51,0,90
2025,5,MQ,Envoy Air,CLE,"Cleveland, OH: Cleveland-Hopkins International",94,15,4.74,1.28,2.34,0,6.63,0,0,758,144,144,69,0,401
2025,5,MQ,Envoy Air,CLT,"Charlotte, NC: Charlotte Douglas International",626,133,20.42,16.19,23.71,0,72.67,7,0,8142,1850,1080,796,0,4416
2025,5,MQ,Envoy Air,CMH,"Columbus, OH: John Glenn Columbus International",315,92,13.67,3.7,41.03,0.53,33.08,4,0,5294,757,323,1511,28,2675
2025,5,MQ,Envoy Air,CMI,"Champaign/Urbana, IL: University of Illinois/Willard",150,26,6.59,1.3,4.05,0,14.06,1,0,1850,250,116,97,0,1387
2025,5,MQ,Envoy Air,COU,"Columbia, MO: Columbia Regional",153,22,5.15,1.65,6.29,0,8.91,2,0,1375,130,224,309,0,712
2025,5,MQ,Envoy Air,CRP,"Corpus Christi, TX: Corpus Christi International",217,54,8.22,8.47,13.67,0,23.64,9,0,3637,305,1137,547,0,1648
2025,5,MQ,Envoy Air,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",223,57,10.4,3.13,18.45,0,25.02,1,0,3709,567,400,977,0,1765
2025,5,MQ,Envoy Air,CWA,"Mosinee, WI: Central Wisconsin",56,7,0.66,0,4,0,2.34,1,0,409,83,0,106,0,220
2025,5,MQ,Envoy Air,DAY,"Dayton, OH: James M Cox/Dayton International",5,1,0,0,1,0,0,0,0,85,0,0,85,0,0
2025,5,MQ,Envoy Air,DCA,"Washington, DC: Ronald Reagan Washington National",440,100,12.41,5.2,49.91,0,32.48,13,1,5707,660,286,2071,0,2690
2025,5,MQ,Envoy Air,DEN,"Denver, CO: Denver International",30,22,0.05,3.3,12.28,0.98,5.38,0,0,1279,2,328,698,56,195
2025,5,MQ,Envoy Air,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",5244,1177,210.72,196.78,354.48,0.5,414.51,201,28,101539,20790,22057,22503,25,36164
2025,5,MQ,Envoy Air,DSM,"Des Moines, IA: Des Moines International",72,13,2.45,0,7.17,0,3.38,0,0,381,50,0,220,0,111
2025,5,MQ,Envoy Air,DTW,"Detroit, MI: Detroit Metro Wayne County",12,3,0,0,1.16,0,1.84,0,0,133,0,0,28,0,105
2025,5,MQ,Envoy Air,ECP,"Panama City, FL: Northwest Florida Beaches International",31,7,1.18,0.18,1.48,0,4.16,1,0,522,49,24,129,0,320
2025,5,MQ,Envoy Air,ELP,"El Paso, TX: El Paso International",122,18,5.65,0.9,5.68,0,5.77,2,0,851,235,21,277,0,318
2025,5,MQ,Envoy Air,EVV,"Evansville, IN: Evansville Regional",62,11,1,3.98,2.27,0,3.75,0,0,672,39,215,66,0,352
2025,5,MQ,Envoy Air,EWR,"Newark, NJ: Newark Liberty International",96,40,1,0,32.29,0,6.71,21,0,3256,56,0,2586,0,614
2025,5,MQ,Envoy Air,EYW,"Key West, FL: Key West International",190,40,8.37,1.34,21.97,0,8.32,2,0,1700,475,82,726,0,417
2025,5,MQ,Envoy Air,FAR,"Fargo, ND: Hector International",185,29,7.16,3.06,9.45,0,9.32,3,0,1824,430,259,423,0,712
2025,5,MQ,Envoy Air,FAT,"Fresno, CA: Fresno Yosemite International",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5,MQ,Envoy Air,FCA,"Kalispell, MT: Glacier Park International",27,6,0.89,1,4.11,0,0,0,0,273,48,142,83,0,0
2025,5,MQ,Envoy Air,FSD,"Sioux Falls, SD: Joe Foss Field",131,25,4.67,1.58,11.19,0,7.56,2,0,1181,195,119,360,0,507
2025,5,MQ,Envoy Air,FSM,"Fort Smith, AR: Fort Smith Regional",93,15,3.76,2.99,2.44,0,5.81,5,0,793,76,263,79,0,375
2025,5,MQ,Envoy Air,FWA,"Fort Wayne, IN: Fort Wayne International",151,38,14.31,4.65,8.14,0,10.9,3,0,2188,845,219,272,0,852
2025,5,MQ,Envoy Air,GCK,"Garden City, KS: Garden City Regional",62,16,0.08,5.18,2.17,0,8.57,0,0,606,3,139,71,0,393
2025,5,MQ,Envoy Air,GJT,"Grand Junction, CO: Grand Junction Regional",35,9,2,0.03,3.35,1,2.61,0,0,483,49,6,134,44,250
2025,5,MQ,Envoy Air,GNV,"Gainesville, FL: Gainesville Regional",31,5,1.76,0,2.3,0,0.94,0,0,220,112,0,71,0,37
2025,5,MQ,Envoy Air,GPT,"Gulfport/Biloxi, MS: Gulfport-Biloxi International",35,8,0.18,0.19,4.14,0,3.49,3,0,555,24,26,309,0,196
2025,5,MQ,Envoy Air,GRB,"Green Bay, WI: Green Bay Austin Straubel International",91,16,3.46,0.28,4.64,0,7.63,2,0,981,309,5,129,0,538
2025,5,MQ,Envoy Air,GRK,"Killeen, TX: Robert Gray AAF",93,26,4.22,2.99,8.5,0,10.29,3,0,1917,330,258,426,0,903
2025,5,MQ,Envoy Air,GRR,"Grand Rapids, MI: Gerald R. Ford International",41,4,0.65,0,1.2,0,2.15,0,0,123,13,0,28,0,82
2025,5,MQ,Envoy Air,GSO,"Greensboro/High Point, NC: Piedmont Triad International",149,29,9.49,1.91,7.02,0,10.58,1,0,1602,607,148,291,0,556
2025,5,MQ,Envoy Air,GSP,"Greer, SC: Greenville-Spartanburg International",232,38,6.05,0.27,15.38,0,16.3,2,0,2414,422,72,626,0,1294
2025,5,MQ,Envoy Air,HHH,"Hilton Head, SC: Hilton Head Airport",124,32,6.38,4.09,10.9,0,10.63,0,1,1570,385,256,433,0,496
2025,5,MQ,Envoy Air,HOU,"Houston, TX: William P Hobby",42,18,2.02,0.85,6.93,0,8.2,3,0,1088,118,71,327,0,572
2025,5,MQ,Envoy Air,HPN,"White Plains, NY: Westchester County",122,30,6.72,2.71,15.35,0,5.22,3,2,1249,279,133,400,0,437
2025,5,MQ,Envoy Air,HRL,"Harlingen/San Benito, TX: Valley International",124,22,5.97,1.07,7.52,0,7.44,5,0,1150,323,48,273,0,506
2025,5,MQ,Envoy Air,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",89,23,3.58,0.99,6.52,0,11.91,2,1,1262,87,132,433,0,610
2025,5,MQ,Envoy Air,IAH,"Houston, TX: George Bush Intercontinental/Houston",97,19,3.51,2.14,6.99,0,6.36,3,0,1291,189,218,373,0,511
2025,5,MQ,Envoy Air,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",149,32,4.6,4.09,11.47,0,11.84,6,0,1923,224,490,432,0,777
2025,5,MQ,Envoy Air,ILM,"Wilmington, NC: Wilmington International",150,24,6.84,0.36,6.1,0,10.71,3,0,1101,421,10,137,0,533
2025,5,MQ,Envoy Air,IND,"Indianapolis, IN: Indianapolis International",86,13,5.13,0.38,4.84,0,2.65,0,0,584,275,6,187,0,116
2025,5,MQ,Envoy Air,JAX,"Jacksonville, FL: Jacksonville International",118,11,1.82,0.59,4.27,0,4.32,1,1,595,42,52,233,0,268
2025,5,MQ,Envoy Air,LAN,"Lansing, MI: Capital Region International",91,22,4.6,0,10.35,0,7.05,2,0,747,131,0,295,0,321
2025,5,MQ,Envoy Air,LAX,"Los Angeles, CA: Los Angeles International",30,1,0,0,0,0,1,0,0,43,0,0,0,0,43
